UNITID,EFFYLEV,EFYTOTLT
230995,2,2396
230995,4,1727
231004,1,78
231004,2,78
231059,1,3466
231059,2,2117
231059,4,1349
231068,1,606
231068,4,606
231077,1,536
231077,2,292
231077,4,244
231086,1,543
231086,2,543
231095,1,140
231095,2,140
231147,1,815
231147,4,815
231165,1,1966
231165,2,1966
231174,1,15923
231174,2,13752
231174,4,2171
231280,1,162
231280,2,162
231411,1,1599
231411,2,1599
231420,1,971
231420,2,925
231420,4,46
231536,1,6984
231536,2,6984
231554,1,816
231554,2,816
231581,1,1737
231581,2,1737
231624,1,9117
231624,2,6425
231624,4,2692
231651,1,6320
231651,2,2548
231651,4,3772
231688,1,51
231688,2,51
231697,1,7957
231697,2,7957
231712,1,5139
231712,2,4889
231712,4,250
231721,1,109
231721,2,109
231785,1,1369
231785,2,1369
231828,1,1632
231828,2,1632
231837,1,1200
231837,2,1000
231837,4,200
231873,1,2178
231873,2,2178
231882,1,6741
231882,2,6741
231970,1,884
231970,4,884
232016,1,3544
232016,2,3544
232025,1,1055
232025,2,993
232025,4,62
232043,1,2265
232043,2,1270
232043,4,995
232052,1,1461
232052,2,1461
232089,1,1544
232089,2,1544
232186,1,45933
232186,2,29280
232186,4,16653
232195,1,10569
232195,2,10569
232256,1,1097
232256,2,1097
232265,1,6206
232265,2,5187
232265,4,1019
232308,1,1277
232308,2,827
232308,4,450
232414,1,19620
232414,2,19620
232423,1,22093
232423,2,19492
232423,4,2601
232450,1,14522
232450,2,14522
232502,1,1034
232502,2,1034
232557,1,77778
232557,2,46923
232557,4,30855
232566,1,5610
232566,2,4345
232566,4,1265
232575,1,9511
232575,2,9511
232593,1,30
232593,2,30
232609,1,3185
232609,2,2404
232609,4,781
232618,1,275
232618,2,275
232672,1,2075
232672,2,1730
232672,4,345
232681,1,6049
232681,2,4870
232681,4,1179
232706,1,4146
232706,2,2595
232706,4,1551
232724,1,108
232724,2,108
232788,1,4442
232788,2,4442
232797,1,7679
232797,2,7634
232797,4,45
232867,1,8014
232867,2,8014
232885,1,586
232885,2,586
232919,1,642
232919,2,642
232937,1,8015
232937,2,7000
232937,4,1015
232946,1,75490
232946,2,75490
232982,1,29176
232982,2,21409
232982,4,7767
233019,1,4744
233019,2,4744
233037,1,2558
233037,2,2558
233082,1,198
233082,2,198
233091,1,926
233091,2,926
233116,1,7817
233116,2,7817
233277,1,9868
233277,2,8406
233277,4,1462
233286,1,79
233286,2,79
233295,1,1253
233295,2,1253
233301,1,572
233301,2,563
233301,4,9
233310,1,5045
233310,2,5045
233329,1,734
233329,2,734
233338,1,2113
233338,2,2113
233356,1,295
233356,2,295
233374,1,5500
233374,2,4112
233374,4,1388
233408,1,421
233408,2,421
233426,1,2212
233426,2,2212
233480,1,58
233480,2,58
233499,1,602
233499,2,602
233541,1,5917
233541,2,2718
233541,4,3199
233611,1,825
233611,2,825
233639,1,9439
233639,2,9439
233648,1,5352
233648,2,5352
233657,1,133
233657,2,133
233666,1,74
233666,2,74
233684,1,19565
233684,2,14137
233684,4,5428
233718,1,855
233718,2,823
233718,4,32
233754,1,16306
233754,2,16306
233772,1,46066
233772,2,46066
233842,1,294
233842,4,294
233897,1,2419
233897,2,2419
233903,1,3863
233903,2,3863
233912,1,639
233912,2,639
233921,1,33248
233921,2,24719
233921,4,8529
233949,1,12844
233949,2,12844
234030,1,36401
234030,2,25810
234030,4,10591
234076,1,30731
234076,2,18758
234076,4,11973
234085,1,1691
234085,2,1691
234119,1,218
234119,2,218
234137,1,620
234137,2,527
234137,4,93
234155,1,6571
234155,2,5702
234155,4,869
234164,1,2247
234164,2,1794
234164,4,453
234173,1,1399
234173,2,1399
234191,1,170
234191,2,170
234207,1,2183
234207,2,1766
234207,4,417
234216,1,1615
234216,2,1615
234225,1,136
234225,2,136
234359,1,283
234359,2,283
234377,1,5397
234377,2,5397
234401,1,150
234401,2,150
234492,1,2897
234492,2,2897
234526,1,49
234526,2,49
234650,1,180
234650,2,180
234669,1,23059
234669,2,23059
234687,1,94
234687,2,94
234696,1,5502
234696,2,5502
234711,1,3175
234711,2,3175
234739,1,825
234739,2,825
234784,1,1534
234784,2,1534
234827,1,14011
234827,2,13071
234827,4,940
234845,1,6251
234845,2,6251
234915,1,3662
234915,2,1710
234915,4,1952
234924,1,181
234924,2,181
234933,1,20118
234933,2,20118
234951,1,12699
234951,2,12699
234979,1,9867
234979,2,9867
235024,1,849
235024,2,849
235088,1,542
235088,2,542
235097,1,15049
235097,2,12691
235097,4,2358
235103,1,16113
235103,2,16113
235149,1,13768
235149,2,13768
235158,1,204
235158,2,204
235167,1,5929
235167,2,5563
235167,4,366
235237,1,15165
235237,2,15165
235307,1,311
235307,2,311
235316,1,8756
235316,2,5077
235316,4,3679
235334,1,3781
235334,2,3781
235343,1,12744
235343,2,12744
235352,1,90
235352,2,90
235422,1,1471
235422,2,1019
235422,4,452
235431,1,10765
235431,2,10765
235495,1,256
235495,2,256
235501,1,670
235501,2,670
235510,1,1286
235510,2,1286
235529,1,799
235529,2,799
235547,1,1031
235547,2,242
235547,4,789
235583,1,520
235583,2,520
235671,1,9052
235671,2,9052
235699,1,7040
235699,2,7040
235750,1,6366
235750,2,6366
235769,1,181
235769,2,181
235954,1,37
235954,2,37
236018,1,115
236018,2,115
236027,1,340
236027,2,340
236072,1,11345
236072,2,11345
236133,1,1593
236133,2,1299
236133,4,294
236188,1,12222
236188,2,12222
236212,1,1024
236212,2,1024
236230,1,4029
236230,2,3534
236230,4,495
236258,1,5694
236258,2,5694
236328,1,2992
236328,2,2666
236328,4,326
236382,1,7289
236382,2,7289
236452,1,1974
236452,2,1535
236452,4,439
236504,1,9553
236504,2,9553
236513,1,12493
236513,2,12493
236531,1,544
236531,2,544
236577,1,4656
236577,2,3375
236577,4,1281
236595,1,8919
236595,2,5022
236595,4,3897
236610,1,9682
236610,2,9682
236638,1,8969
236638,2,8969
236656,1,8643
236656,2,8643
236692,1,11437
236692,2,11437
236708,1,16367
236708,2,16367
236744,1,151
236744,2,151
236753,1,15256
236753,2,15256
236887,1,8696
236887,2,8696
236896,1,2139
236896,2,1823
236896,4,316
236939,1,29962
236939,2,24659
236939,4,5303
236948,1,49554
236948,2,35264
236948,4,14290
236975,1,5344
236975,2,5344
236993,1,730
236993,2,730
237011,1,16778
237011,2,15156
237011,4,1622
237039,1,7038
237039,2,7038
237057,1,1658
237057,2,1658
237066,1,3131
237066,2,2449
237066,4,682
237109,1,7188
237109,2,7188
237118,1,717
237118,2,625
237118,4,92
237127,1,20
237127,2,20
237136,1,343
237136,2,331
237136,4,12
237145,1,38
237145,2,38
237154,1,8399
237154,2,7326
237154,4,1073
237172,1,500
237172,2,500
237181,1,1020
237181,2,979
237181,4,41
237215,1,2586
237215,2,2586
237242,1,242
237242,2,242
237303,1,157
237303,2,157
237312,1,1668
237312,2,1253
237312,4,415
237321,1,146
237321,2,146
237330,1,3520
237330,2,3135
237330,4,385
237358,1,922
237358,2,922
237367,1,5503
237367,2,5066
237367,4,437
237385,1,2181
237385,2,2181
237419,1,24
237419,2,24
237437,1,1928
237437,2,1928
237473,1,167
237473,2,167
237491,1,32
237491,2,32
237525,1,17898
237525,2,11429
237525,4,6469
237543,1,342
237543,2,342
237552,1,204
237552,2,204
237561,1,124
237561,2,124
237570,1,137
237570,2,137
237598,1,300
237598,2,300
237604,1,917
237604,2,917
237613,1,148
237613,2,148
237640,1,571
237640,2,517
237640,4,54
237686,1,5599
237686,2,5599
237701,1,2188
237701,2,2188
237729,1,294
237729,2,294
237783,1,1500
237783,2,936
237783,4,564
237792,1,5104
237792,2,4904
237792,4,200
237817,1,3131
237817,2,3131
237844,1,109
237844,2,109
237880,1,806
237880,4,806
237899,1,4034
237899,2,3930
237899,4,104
237905,1,56
237905,2,49
237905,4,7
237932,1,3125
237932,2,2936
237932,4,189
237950,1,1438
237950,2,1438
237969,1,1493
237969,2,1404
237969,4,89
237978,1,135
237978,2,135
237987,1,356
237987,2,356
237996,1,299
237996,2,299
238005,1,83
238005,2,83
238014,1,5878
238014,2,5878
238032,1,33293
238032,2,23918
238032,4,9375
238078,1,1616
238078,2,1204
238078,4,412
238096,1,30
238096,2,30
238166,1,141
238166,2,141
238175,1,213
238175,2,213
238193,1,3111
238193,2,2562
238193,4,549
238263,1,24550
238263,2,24486
238263,4,64
238324,1,405
238324,2,369
238324,4,36
238333,1,1428
238333,2,1428
238397,1,3997
238397,2,3997
238421,1,153
238421,2,153
238430,1,10980
238430,2,3860
238430,4,7120
238458,1,3975
238458,2,3381
238458,4,594
238476,1,3254
238476,2,3103
238476,4,151
238573,1,3
238573,2,3
238616,1,7991
238616,2,4465
238616,4,3526
238661,1,3949
238661,2,2260
238661,4,1689
238722,1,17609
238722,2,17609
238759,1,13983
238759,2,13983
238786,1,137
238786,2,137
238810,1,171
238810,2,171
238892,1,1927
238892,2,1927
238935,1,405
238935,2,405
238980,1,5020
238980,2,3852
238980,4,1168
239008,1,4815
239008,2,4815
239017,1,1601
239017,2,1601
239071,1,1072
239071,2,964
239071,4,108
239080,1,4063
239080,2,2332
239080,4,1731
239105,1,12529
239105,2,8409
239105,4,4120
239132,1,267
239132,2,267
239169,1,1380
239169,4,1380
239220,1,5413
239220,2,5413
239248,1,28458
239248,2,28458
239309,1,707
239309,2,707
239318,1,2850
239318,2,2560
239318,4,290
239372,1,12089
239372,2,12089
239390,1,2348
239390,2,1525
239390,4,823
239424,1,140
239424,4,140
239442,1,2198
239442,2,2198
239460,1,8331
239460,2,8331
239488,1,14910
239488,2,14910
239503,1,708
239503,2,589
239503,4,119
239512,1,599
239512,2,599
239628,1,1097
239628,2,1097
239637,1,118
239637,4,118
239716,1,2354
239716,2,2252
239716,4,102
239743,1,1291
239743,2,642
239743,4,649
239877,1,88
239877,2,88
239910,1,4442
239910,2,4442
239929,1,1846
239929,2,1846
240055,1,18975
240055,2,18975
240107,1,12601
240107,2,2556
240107,4,10045
240116,1,8481
240116,2,8481
240125,1,13881
240125,2,13881
240170,1,7675
240170,2,7675
240189,1,13452
240189,2,11315
240189,4,2137
240198,1,6420
240198,2,6420
240213,1,80
240213,4,80
240240,1,142
240240,2,142
240268,1,12908
240268,2,11894
240268,4,1014
240277,1,7926
240277,2,7416
240277,4,510
240329,1,11876
240329,2,9842
240329,4,2034
240338,1,983
240338,2,983
240365,1,15954
240365,2,13573
240365,4,2381
240374,1,6170
240374,2,5937
240374,4,233
240392,1,6630
240392,2,6391
240392,4,239
240417,1,11286
240417,2,9325
240417,4,1961
240426,1,3434
240426,2,3129
240426,4,305
240444,1,46756
240444,2,33772
240444,4,12984
240453,1,36123
240453,2,29596
240453,4,6527
240462,1,9249
240462,2,8207
240462,4,1042
240471,1,7893
240471,2,7048
240471,4,845
240480,1,10878
240480,2,10007
240480,4,871
240505,1,6035
240505,2,6035
240514,1,3541
240514,2,3541
240596,1,2158
240596,2,2158
240620,1,8056
240620,2,8056
240657,1,2817
240657,2,2817
240666,1,6306
240666,2,6306
240693,1,7120
240693,2,7120
240709,1,53
240709,2,53
240718,1,2871
240718,2,2871
240727,1,14902
240727,2,11474
240727,4,3428
240736,1,2744
240736,2,2744
240745,1,3574
240745,2,3574
240754,1,4427
240754,2,3954
240754,4,473
240790,1,1388
240790,2,1388
240879,1,811
240879,2,811
240985,1,626
240985,2,626
241100,1,1758
241100,2,1570
241100,4,188
241128,1,1495
241128,2,1414
241128,4,81
241146,1,1434
241146,2,1434
241182,1,586
241182,2,586
241191,1,1395
241191,2,1324
241191,4,71
241216,1,1896
241216,2,1794
241216,4,102
241225,1,2716
241225,2,2223
241225,4,493
241304,1,2189
241304,2,2047
241304,4,142
241331,1,1003
241331,2,221
241331,4,782
241377,1,2862
241377,2,2231
241377,4,631
241386,1,1186
241386,2,994
241386,4,192
241395,1,846
241395,2,588
241395,4,258
241410,1,9182
241410,2,6378
241410,4,2804
241517,1,2050
241517,2,2050
241614,1,232
241614,2,232
241720,1,2015
241720,2,2015
241739,1,15216
241739,2,12404
241739,4,2812
241766,1,458
241766,2,420
241766,4,38
241793,1,675
241793,4,675
241836,1,1522
241836,2,1522
241906,1,582
241906,2,582
241951,1,621
241951,2,621
242042,1,882
242042,2,882
242112,1,3004
242112,2,3004
242121,1,979
242121,2,979
242130,1,493
242130,2,493
242149,1,780
242149,2,780
242316,1,463
242316,2,463
242413,1,663
242413,2,663
242422,1,23411
242422,2,23411
242556,1,834
242556,2,834
242565,1,750
242565,2,750
242583,1,720
242583,2,720
242617,1,5898
242617,2,5019
242617,4,879
242626,1,5320
242626,2,4973
242626,4,347
242635,1,5902
242635,2,5404
242635,4,498
242644,1,2822
242644,2,2705
242644,4,117
242653,1,11922
242653,2,8376
242653,4,3546
242662,1,6918
242662,2,6521
242662,4,397
242680,1,2615
242680,2,2542
242680,4,73
242699,1,2740
242699,2,2647
242699,4,93
242705,1,5528
242705,2,5402
242705,4,126
242723,1,898
242723,4,898
242750,1,205
242750,2,205
242820,1,1428
242820,2,1428
242884,1,2210
242884,2,2210
242945,1,568
242945,2,568
242954,1,94
242954,2,94
242972,1,4011
242972,2,4011
242981,1,2291
242981,2,2291
243072,1,4538
243072,2,4538
243081,1,650
243081,4,650
243106,1,3276
243106,2,3276
243115,1,4026
243115,2,4026
243133,1,5191
243133,2,5191
243142,1,4682
243142,2,4682
243151,1,3741
243151,2,3741
243179,1,4793
243179,2,4793
243188,1,2005
243188,2,2005
243197,1,13555
243197,2,12430
243197,4,1125
243203,1,2407
243203,2,542
243203,4,1865
243212,1,3255
243212,2,3255
243221,1,18274
243221,2,14526
243221,4,3748
243346,1,15864
243346,2,14500
243346,4,1364
243407,1,20
243407,2,20
243416,1,299
243416,2,299
243443,1,7088
243443,2,5790
243443,4,1298
243498,1,288
243498,4,288
243568,1,525
243568,2,205
243568,4,320
243577,1,6218
243577,2,5201
243577,4,1017
243586,1,1801
243586,2,1640
243586,4,161
243601,1,18485
243601,2,15075
243601,4,3410
243638,1,5097
243638,2,5097
243647,1,922
243647,2,922
243665,1,3420
243665,2,3141
243665,4,279
243744,1,22026
243744,2,8161
243744,4,13865
243780,1,44644
243780,2,34267
243780,4,10377
243799,1,61
243799,2,61
243823,1,1205
243823,2,222
243823,4,983
243832,1,1771
243832,2,1665
243832,4,106
243841,1,1069
243841,2,1069
244011,1,1621
244011,2,1621
244154,1,966
244154,2,966
244190,1,1496
244190,2,273
244190,4,1223
244233,1,1314
244233,2,1314
244279,1,306
244279,2,306
244437,1,38015
244437,2,38015
244446,1,8061
244446,2,8061
244491,1,178
244491,2,178
244561,1,1401
244561,2,1401
244613,1,368
244613,2,368
245032,1,1012
245032,2,1012
245069,1,86
245069,2,86
245281,1,65
245281,2,65
245290,1,272
245290,2,272
245342,1,2517
245342,2,2517
245421,1,181
245421,2,181
245430,1,469
245430,2,469
245625,1,2935
245625,2,2935
245652,1,578
245652,2,444
245652,4,134
245731,1,43
245731,2,27
245731,4,16
245777,1,20
245777,2,16
245777,4,4
245838,1,1261
245838,2,263
245838,4,998
245847,1,497
245847,2,197
245847,4,300
245865,1,1109
245865,4,1109
245883,1,1273
245883,2,431
245883,4,842
245892,1,949
245892,2,222
245892,4,727
245953,1,1743
245953,2,1340
245953,4,403
245962,1,1013
245962,2,1013
245980,1,51
245980,2,51
245999,1,2680
245999,2,2680
246008,1,511
246008,2,511
246017,1,1008
246017,2,1008
246035,1,1396
246035,2,1396
246071,1,127
246071,2,127
246202,1,1030
246202,2,1030
246266,1,1425
246266,2,1425
246345,1,218
246345,4,218
246354,1,12465
246354,2,12465
246406,1,59
246406,2,59
246415,1,116
246415,2,116
246460,1,136
246460,2,136
246594,1,177
246594,2,177
246789,1,114
246789,4,114
246813,1,8321
246813,2,8321
246895,1,1472
246895,2,1472
246974,1,1304
246974,2,1304
247010,1,74
247010,2,74
247047,1,126
247047,2,126
247065,1,1657
247065,2,1657
247153,1,551
247153,2,551
247162,1,191
247162,2,14
247162,4,177
247409,1,379
247409,2,379
247603,1,5241
247603,2,5241
247649,1,607
247649,2,607
247700,1,1396
247700,2,1396
247773,1,98
247773,2,84
247773,4,14
247825,1,69
247825,2,33
247825,4,36
247834,1,41650
247834,2,41650
247922,1,7
247922,4,7
247940,1,9870
247940,2,9870
248165,1,42
248165,2,42
248192,1,24
248192,2,24
248305,1,360
248305,2,360
248314,1,77
248314,2,77
248527,1,72
248527,2,72
248606,1,990
248606,2,990
248624,1,134
248624,2,134
248633,1,54
248633,2,54
248660,1,99
248660,2,99
248703,1,320
248703,2,320
248776,1,2832
248776,2,2832
248846,1,385
248846,2,385
248882,1,852
248882,2,852
248925,1,1488
248925,2,1488
248934,1,18625
248934,2,18625
249061,1,83
249061,2,83
249140,1,1105
249140,2,1105
249238,1,461
249238,2,461
249247,1,1963
249247,2,1963
249566,1,425
249566,2,425
249609,1,720
249609,2,720
250027,1,464
250027,2,464
250072,1,188
250072,2,188
250285,1,502
250285,2,502
250407,1,2166
250407,2,2166
250498,1,293
250498,2,293
250601,1,1085
250601,2,1085
250744,1,995
250744,2,995
250832,1,125
250832,2,125
250902,1,118
250902,2,118
250920,1,3523
250920,2,3523
250993,1,240
250993,2,240
251075,1,914
251075,2,914
251251,1,962
251251,2,962
251260,1,7310
251260,2,7310
251312,1,2529
251312,2,2022
251312,4,507
260293,1,18650
260293,2,18375
260293,4,275
260336,1,29
260336,2,29
260354,1,209
260354,2,209
260363,1,36
260363,2,36
260372,1,767
260372,2,767
260664,1,519
260664,2,519
260691,1,2520
260691,2,2520
260789,1,603
260789,2,603
260813,1,228
260813,2,228
260901,1,91976
260901,2,80143
260901,4,11833
260910,1,951
260910,2,920
260910,4,31
260929,1,310
260929,2,310
260947,1,42
260947,2,42
260956,1,140
260956,4,140
260965,1,155
260965,2,155
260974,1,811
260974,2,811
260992,1,1673
260992,2,1673
261375,1,2064
261375,2,2064
261384,1,854
261384,2,854
261393,1,433
261393,2,433
261436,1,1040
261436,2,1040
261472,1,2291
261472,2,2291
261676,1,286
261676,2,286
261685,1,289
261685,2,289
261719,1,61
261719,2,61
261773,1,61
261773,2,61
261861,1,264
261861,2,264
261931,1,519
261931,2,519
262022,1,229
262022,4,229
262031,1,11550
262031,2,11550
262086,1,10081
262086,2,4659
262086,4,5422
262129,1,832
262129,2,832
262235,1,118
262235,2,118
262299,1,173
262299,2,173
262332,1,2628
262332,2,2628
262341,1,1183
262341,2,1183
262369,1,240
262369,2,240
262402,1,454
262402,2,454
262457,1,1783
262457,2,1783
262466,1,177
262466,2,177
262509,1,1008
262509,2,1008
262660,1,221
262660,2,221
362700,1,659
362700,2,659
362782,1,149
362782,2,149
363013,1,199
363013,2,199
363077,1,429
363077,2,429
363147,1,79
363147,2,79
363165,1,1724
363165,2,1724
363387,1,2342
363387,2,2342
363439,1,1067
363439,2,1067
363457,1,299
363457,2,299
363590,1,1384
363590,2,1384
363633,1,2719
363633,2,2719
363679,1,177
363679,2,177
363712,1,49
363712,2,49
363721,1,346
363721,4,346
363882,1,76
363882,2,76
363907,1,2157
363907,2,1542
363907,4,615
363916,1,934
363916,2,666
363916,4,268
363934,1,1460
363934,2,1346
363934,4,114
364016,1,16046
364016,2,16046
364025,1,17938
364025,2,17938
364122,1,6
364122,2,6
364168,1,664
364168,2,664
364317,1,1662
364317,2,1662
364326,1,1374
364326,2,1374
364335,1,1882
364335,2,1882
364548,1,394
364548,2,394
364566,1,181
364566,2,181
364575,1,65
364575,2,65
364584,1,245
364584,2,245
364593,1,265
364593,2,265
364618,1,116
364618,2,116
364627,1,479
364627,2,479
364636,1,89
364636,2,89
364751,1,297
364751,2,297
364760,1,47
364760,2,47
364812,1,114
364812,2,114
364885,1,612
364885,2,612
364946,1,392
364946,2,392
364955,1,1731
364955,2,1731
364964,1,36
364964,2,36
364973,1,1633
364973,2,1633
365055,1,2200
365055,2,2200
365073,1,235
365073,2,235
365091,1,603
365091,2,603
365107,1,86
365107,2,86
365125,1,280
365125,2,280
365198,1,596
365198,2,596
365204,1,2044
365204,2,2044
365213,1,628
365213,2,628
365240,1,662
365240,2,662
365374,1,1569
365374,2,1569
365383,1,198
365383,2,198
365426,1,352
365426,4,352
365453,1,42
365453,2,42
365480,1,771
365480,2,771
365505,1,98
365505,2,98
365569,1,71
365569,2,71
365693,1,166
365693,2,166
365763,1,52
365763,2,52
365824,1,314
365824,2,314
365833,1,289
365833,2,289
366003,1,154
366003,2,120
366003,4,34
366155,1,60
366155,2,60
366191,1,2638
366191,2,2638
366252,1,7575
366252,2,7575
366261,1,256
366261,2,256
366270,1,1073
366270,2,1073
366289,1,287
366289,2,287
366340,1,978
366340,2,978
366368,1,119
366368,4,119
366395,1,34783
366395,2,34783
366401,1,12675
366401,2,12675
366438,1,157
366438,2,157
366447,1,2806
366447,2,2806
366465,1,4468
366465,2,4468
366535,1,983
366535,2,983
366544,1,1244
366544,2,1244
366553,1,3539
366553,2,3539
366571,1,43
366571,2,43
366580,1,1021
366580,2,1021
366605,1,68
366605,4,68
366623,1,116
366623,2,116
366632,1,86
366632,2,86
366650,1,1567
366650,2,1567
366678,1,1319
366678,2,1319
366696,1,1734
366696,2,1734
366702,1,820
366702,4,820
366711,1,10872
366711,2,9843
366711,4,1029
366748,1,723
366748,2,211
366748,4,512
366757,1,769
366757,4,769
366793,1,151
366793,4,151
366960,1,1496
366960,2,1496
367024,1,1582
367024,2,1527
367024,4,55
367051,1,142
367051,2,142
367088,1,67
367088,2,67
367097,1,288
367097,2,288
367103,1,67
367103,2,67
367112,1,1449
367112,2,1449
367130,1,248
367130,2,248
367158,1,128
367158,2,128
367194,1,722
367194,2,722
367316,1,403
367316,2,403
367334,1,451
367334,2,451
367361,1,46
367361,2,46
367398,1,829
367398,2,829
367413,1,991
367413,2,991
367431,1,69
367431,2,69
367459,1,12190
367459,2,12190
367662,1,138
367662,2,138
367839,1,136
367839,2,75
367839,4,61
367875,1,704
367875,2,704
367884,1,3645
367884,2,3215
367884,4,430
367909,1,1480
367909,2,1480
